country,year,population,sex,age, gdp_for_year ($) ,HDI for year,gdp_per_capita ($),generation,suicides/100k pop,suicides_no,region_y,sub-region_y
Jamaica,2000,41079.0,male,75+ years,"8,985,352,832",0.7,3795.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2001,129633.0,male,55-74 years,"9,178,016,493",,3838.0,Silent,1.54,2.0,Americas,Latin America and the Caribbean
Jamaica,2001,205954.0,male,25-34 years,"9,178,016,493",,3838.0,Generation X,0.49,1.0,Americas,Latin America and the Caribbean
Jamaica,2001,240991.0,female,15-24 years,"9,178,016,493",,3838.0,Millenials,0.41,1.0,Americas,Latin America and the Caribbean
Jamaica,2001,279041.0,male,35-54 years,"9,178,016,493",,3838.0,Boomers,0.36,1.0,Americas,Latin America and the Caribbean
Jamaica,2001,214639.0,female,25-34 years,"9,178,016,493",,3838.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2001,285588.0,female,35-54 years,"9,178,016,493",,3838.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2001,277198.0,female,5-14 years,"9,178,016,493",,3838.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2001,136886.0,female,55-74 years,"9,178,016,493",,3838.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2001,52415.0,female,75+ years,"9,178,016,493",,3838.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2001,238547.0,male,15-24 years,"9,178,016,493",,3838.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2001,288148.0,male,5-14 years,"9,178,016,493",,3838.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2001,42238.0,male,75+ years,"9,178,016,493",,3838.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2002,286010.0,male,35-54 years,"9,694,169,757",,4013.0,Boomers,0.7,2.0,Americas,Latin America and the Caribbean
Jamaica,2002,242077.0,female,15-24 years,"9,694,169,757",,4013.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2002,212410.0,female,25-34 years,"9,694,169,757",,4013.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2002,297434.0,female,35-54 years,"9,694,169,757",,4013.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2002,276937.0,female,5-14 years,"9,694,169,757",,4013.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2002,138797.0,female,55-74 years,"9,694,169,757",,4013.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2002,53489.0,female,75+ years,"9,694,169,757",,4013.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2002,240844.0,male,15-24 years,"9,694,169,757",,4013.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2002,203341.0,male,25-34 years,"9,694,169,757",,4013.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2002,289686.0,male,5-14 years,"9,694,169,757",,4013.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2002,131362.0,male,55-74 years,"9,694,169,757",,4013.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2002,43330.0,male,75+ years,"9,694,169,757",,4013.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2003,200397.0,male,25-34 years,"9,399,447,609",,3852.0,Generation X,0.5,1.0,Americas,Latin America and the Caribbean
Jamaica,2003,243223.0,female,15-24 years,"9,399,447,609",,3852.0,Millenials,0.41,1.0,Americas,Latin America and the Caribbean
Jamaica,2003,209698.0,female,25-34 years,"9,399,447,609",,3852.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2003,309548.0,female,35-54 years,"9,399,447,609",,3852.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2003,277205.0,female,5-14 years,"9,399,447,609",,3852.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2003,140822.0,female,55-74 years,"9,399,447,609",,3852.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2003,54594.0,female,75+ years,"9,399,447,609",,3852.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2003,244000.0,male,15-24 years,"9,399,447,609",,3852.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2003,292770.0,male,35-54 years,"9,399,447,609",,3852.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2003,290641.0,male,5-14 years,"9,399,447,609",,3852.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2003,133220.0,male,55-74 years,"9,399,447,609",,3852.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2003,44308.0,male,75+ years,"9,399,447,609",,3852.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2004,135519.0,male,55-74 years,"10,150,978,155",,4119.0,Silent,0.74,1.0,Americas,Latin America and the Caribbean
Jamaica,2004,244042.0,female,15-24 years,"10,150,978,155",,4119.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2004,206906.0,female,25-34 years,"10,150,978,155",,4119.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2004,321246.0,female,35-54 years,"10,150,978,155",,4119.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2004,277514.0,female,5-14 years,"10,150,978,155",,4119.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2004,143063.0,female,55-74 years,"10,150,978,155",,4119.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2004,55661.0,female,75+ years,"10,150,978,155",,4119.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2004,247730.0,male,15-24 years,"10,150,978,155",,4119.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2004,197663.0,male,25-34 years,"10,150,978,155",,4119.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2004,299008.0,male,35-54 years,"10,150,978,155",,4119.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2004,290970.0,male,5-14 years,"10,150,978,155",,4119.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2004,45086.0,male,75+ years,"10,150,978,155",,4119.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2005,195464.0,male,25-34 years,"11,204,416,000",0.7290000000000001,4505.0,Generation X,6.65,13.0,Americas,Latin America and the Caribbean
Jamaica,2005,138670.0,male,55-74 years,"11,204,416,000",0.7290000000000001,4505.0,Silent,5.05,7.0,Americas,Latin America and the Caribbean
Jamaica,2005,304285.0,male,35-54 years,"11,204,416,000",0.7290000000000001,4505.0,Boomers,4.6,14.0,Americas,Latin America and the Caribbean
Jamaica,2005,45648.0,male,75+ years,"11,204,416,000",0.7290000000000001,4505.0,Silent,4.38,2.0,Americas,Latin America and the Caribbean
Jamaica,2005,251882.0,male,15-24 years,"11,204,416,000",0.7290000000000001,4505.0,Millenials,2.38,6.0,Americas,Latin America and the Caribbean
Jamaica,2005,331681.0,female,35-54 years,"11,204,416,000",0.7290000000000001,4505.0,Boomers,1.51,5.0,Americas,Latin America and the Caribbean
Jamaica,2005,204405.0,female,25-34 years,"11,204,416,000",0.7290000000000001,4505.0,Generation X,0.49,1.0,Americas,Latin America and the Caribbean
Jamaica,2005,244537.0,female,15-24 years,"11,204,416,000",0.7290000000000001,4505.0,Millenials,0.41,1.0,Americas,Latin America and the Caribbean
Jamaica,2005,277318.0,female,5-14 years,"11,204,416,000",0.7290000000000001,4505.0,Millenials,0.36,1.0,Americas,Latin America and the Caribbean
Jamaica,2005,290746.0,male,5-14 years,"11,204,416,000",0.7290000000000001,4505.0,Millenials,0.34,1.0,Americas,Latin America and the Caribbean
Jamaica,2005,145843.0,female,55-74 years,"11,204,416,000",0.7290000000000001,4505.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2005,56690.0,female,75+ years,"11,204,416,000",0.7290000000000001,4505.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2006,248379.0,female,15-24 years,"11,905,525,197",,4738.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2006,205376.0,female,25-34 years,"11,905,525,197",,4738.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2006,335304.0,female,35-54 years,"11,905,525,197",,4738.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2006,276574.0,female,5-14 years,"11,905,525,197",,4738.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2006,149156.0,female,55-74 years,"11,905,525,197",,4738.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2006,58027.0,female,75+ years,"11,905,525,197",,4738.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2006,256580.0,male,15-24 years,"11,905,525,197",,4738.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2006,195463.0,male,25-34 years,"11,905,525,197",,4738.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2006,309578.0,male,35-54 years,"11,905,525,197",,4738.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2006,289268.0,male,5-14 years,"11,905,525,197",,4738.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2006,142398.0,male,55-74 years,"11,905,525,197",,4738.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2006,46494.0,male,75+ years,"11,905,525,197",,4738.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2009,47854.0,male,75+ years,"12,038,829,246",,4686.0,Silent,6.27,3.0,Americas,Latin America and the Caribbean
Jamaica,2009,199372.0,male,25-34 years,"12,038,829,246",,4686.0,Generation X,4.51,9.0,Americas,Latin America and the Caribbean
Jamaica,2009,155268.0,male,55-74 years,"12,038,829,246",,4686.0,Silent,3.86,6.0,Americas,Latin America and the Caribbean
Jamaica,2009,324231.0,male,35-54 years,"12,038,829,246",,4686.0,Boomers,2.78,9.0,Americas,Latin America and the Caribbean
Jamaica,2009,268270.0,male,15-24 years,"12,038,829,246",,4686.0,Millenials,1.86,5.0,Americas,Latin America and the Caribbean
Jamaica,2009,159111.0,female,55-74 years,"12,038,829,246",,4686.0,Silent,0.63,1.0,Americas,Latin America and the Caribbean
Jamaica,2009,211928.0,female,25-34 years,"12,038,829,246",,4686.0,Generation X,0.47,1.0,Americas,Latin America and the Caribbean
Jamaica,2009,257363.0,female,15-24 years,"12,038,829,246",,4686.0,Millenials,0.39,1.0,Americas,Latin America and the Caribbean
Jamaica,2009,276734.0,male,5-14 years,"12,038,829,246",,4686.0,Generation Z,0.36,1.0,Americas,Latin America and the Caribbean
Jamaica,2009,343173.0,female,35-54 years,"12,038,829,246",,4686.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2009,264297.0,female,5-14 years,"12,038,829,246",,4686.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2009,61282.0,female,75+ years,"12,038,829,246",,4686.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2010,202735.0,male,25-34 years,"13,191,645,686",0.727,5100.0,Generation X,0.49,1.0,Americas,Latin America and the Caribbean
Jamaica,2010,270432.0,male,5-14 years,"13,191,645,686",0.727,5100.0,Generation Z,0.37,1.0,Americas,Latin America and the Caribbean
Jamaica,2010,328839.0,male,35-54 years,"13,191,645,686",0.727,5100.0,Generation X,0.3,1.0,Americas,Latin America and the Caribbean
Jamaica,2010,260373.0,female,15-24 years,"13,191,645,686",0.727,5100.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2010,215163.0,female,25-34 years,"13,191,645,686",0.727,5100.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2010,345682.0,female,35-54 years,"13,191,645,686",0.727,5100.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2010,258271.0,female,5-14 years,"13,191,645,686",0.727,5100.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2010,163081.0,female,55-74 years,"13,191,645,686",0.727,5100.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2010,62329.0,female,75+ years,"13,191,645,686",0.727,5100.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2010,271743.0,male,15-24 years,"13,191,645,686",0.727,5100.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2010,159798.0,male,55-74 years,"13,191,645,686",0.727,5100.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2010,48206.0,male,75+ years,"13,191,645,686",0.727,5100.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2011,49098.0,male,75+ years,"14,439,910,353",0.727,5552.0,Silent,8.15,4.0,Americas,Latin America and the Caribbean
Jamaica,2011,164711.0,male,55-74 years,"14,439,910,353",0.727,5552.0,Boomers,6.68,11.0,Americas,Latin America and the Caribbean
Jamaica,2011,331288.0,male,35-54 years,"14,439,910,353",0.727,5552.0,Generation X,4.23,14.0,Americas,Latin America and the Caribbean
Jamaica,2011,206750.0,male,25-34 years,"14,439,910,353",0.727,5552.0,Millenials,3.39,7.0,Americas,Latin America and the Caribbean
Jamaica,2011,274128.0,male,15-24 years,"14,439,910,353",0.727,5552.0,Millenials,1.82,5.0,Americas,Latin America and the Caribbean
Jamaica,2011,252024.0,female,5-14 years,"14,439,910,353",0.727,5552.0,Generation Z,1.19,3.0,Americas,Latin America and the Caribbean
Jamaica,2011,263900.0,male,5-14 years,"14,439,910,353",0.727,5552.0,Generation Z,1.14,3.0,Americas,Latin America and the Caribbean
Jamaica,2011,168398.0,female,55-74 years,"14,439,910,353",0.727,5552.0,Boomers,0.59,1.0,Americas,Latin America and the Caribbean
Jamaica,2011,262579.0,female,15-24 years,"14,439,910,353",0.727,5552.0,Millenials,0.38,1.0,Americas,Latin America and the Caribbean
Jamaica,2011,346487.0,female,35-54 years,"14,439,910,353",0.727,5552.0,Generation X,0.29,1.0,Americas,Latin America and the Caribbean
Jamaica,2011,218242.0,female,25-34 years,"14,439,910,353",0.727,5552.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,2011,63432.0,female,75+ years,"14,439,910,353",0.727,5552.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Jamaica,1985,263000.0,female,15-24 years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1985,164000.0,female,25-34 years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1985,176000.0,female,35-54 years,,,,,,1.0,Americas,Latin America and the Caribbean
Jamaica,1985,279000.0,female,5-14 years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1985,110000.0,female,55-74 years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1985,38000.0,female,75+ years,,,,,,1.0,Americas,Latin America and the Caribbean
Jamaica,1985,259000.0,male,15-24 years,,,,,,3.0,Americas,Latin America and the Caribbean
Jamaica,1985,156000.0,male,25-34 years,,,,,,1.0,Americas,Latin America and the Caribbean
Jamaica,1985,169000.0,male,35-54 years,,,,,,1.0,Americas,Latin America and the Caribbean
Jamaica,1985,291000.0,male,5-14 years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1985,101000.0,male,55-74 years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1985,29000.0,male,75+ years,,,,,,1.0,Americas,Latin America and the Caribbean
Jamaica,1986,255762.0,female,15-24 years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1986,170678.0,female,25-34 years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1986,184127.0,female,35-54 years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1986,272073.0,female,5-14 years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1986,114989.0,female,55-74 years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1986,40712.0,female,75+ years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1986,256512.0,male,15-24 years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1986,164654.0,male,25-34 years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1986,175544.0,male,35-54 years,,,,,,1.0,Americas,Latin America and the Caribbean
Jamaica,1986,281022.0,male,5-14 years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1986,105230.0,male,55-74 years,,,,,,0.0,Americas,Latin America and the Caribbean
Jamaica,1986,31228.0,male,75+ years,,,,,,0.0,Americas,Latin America and the Caribbean
Japan,1985,1791000.0,male,75+ years,"1,398,892,744,821",0.7909999999999999,12401.0,G.I. Generation,74.82,1340.0,Asia,Eastern Asia
Japan,1985,2862400.0,female,75+ years,"1,398,892,744,821",0.7909999999999999,12401.0,G.I. Generation,54.26,1553.0,Asia,Eastern Asia
Japan,1985,8996900.0,male,55-74 years,"1,398,892,744,821",0.7909999999999999,12401.0,G.I. Generation,41.83,3763.0,Asia,Eastern Asia
Japan,1985,17833300.0,male,35-54 years,"1,398,892,744,821",0.7909999999999999,12401.0,Silent,39.04,6962.0,Asia,Eastern Asia
Japan,1985,8465800.0,male,25-34 years,"1,398,892,744,821",0.7909999999999999,12401.0,Boomers,23.41,1982.0,Asia,Eastern Asia
Japan,1985,11024900.0,female,55-74 years,"1,398,892,744,821",0.7909999999999999,12401.0,G.I. Generation,23.07,2543.0,Asia,Eastern Asia
Japan,1985,17953700.0,female,35-54 years,"1,398,892,744,821",0.7909999999999999,12401.0,Silent,14.38,2582.0,Asia,Eastern Asia
Japan,1985,8728500.0,male,15-24 years,"1,398,892,744,821",0.7909999999999999,12401.0,Generation X,13.05,1139.0,Asia,Eastern Asia
Japan,1985,8321600.0,female,25-34 years,"1,398,892,744,821",0.7909999999999999,12401.0,Boomers,9.82,817.0,Asia,Eastern Asia
Japan,1985,8366600.0,female,15-24 years,"1,398,892,744,821",0.7909999999999999,12401.0,Generation X,5.87,491.0,Asia,Eastern Asia
Japan,1985,9423300.0,male,5-14 years,"1,398,892,744,821",0.7909999999999999,12401.0,Generation X,0.63,59.0,Asia,Eastern Asia
Japan,1985,9041200.0,female,5-14 years,"1,398,892,744,821",0.7909999999999999,12401.0,Generation X,0.29,26.0,Asia,Eastern Asia
Japan,1986,1889000.0,male,75+ years,"2,078,953,333,674",,18288.0,G.I. Generation,78.77,1488.0,Asia,Eastern Asia
Japan,1986,3049000.0,female,75+ years,"2,078,953,333,674",,18288.0,G.I. Generation,59.07,1801.0,Asia,Eastern Asia
Japan,1986,9374000.0,male,55-74 years,"2,078,953,333,674",,18288.0,G.I. Generation,44.5,4171.0,Asia,Eastern Asia
Japan,1986,18094000.0,male,35-54 years,"2,078,953,333,674",,18288.0,Silent,40.33,7298.0,Asia,Eastern Asia
Japan,1986,11355000.0,female,55-74 years,"2,078,953,333,674",,18288.0,G.I. Generation,25.34,2877.0,Asia,Eastern Asia
Japan,1986,8197000.0,male,25-34 years,"2,078,953,333,674",,18288.0,Boomers,25.09,2057.0,Asia,Eastern Asia
Japan,1986,18183000.0,female,35-54 years,"2,078,953,333,674",,18288.0,Silent,15.33,2787.0,Asia,Eastern Asia
Japan,1986,8931000.0,male,15-24 years,"2,078,953,333,674",,18288.0,Generation X,14.14,1263.0,Asia,Eastern Asia
Japan,1986,8051000.0,female,25-34 years,"2,078,953,333,674",,18288.0,Boomers,11.63,936.0,Asia,Eastern Asia
Japan,1986,8548000.0,female,15-24 years,"2,078,953,333,674",,18288.0,Generation X,7.96,680.0,Asia,Eastern Asia
Japan,1986,9231000.0,male,5-14 years,"2,078,953,333,674",,18288.0,Generation X,0.79,73.0,Asia,Eastern Asia
Japan,1986,8777000.0,female,5-14 years,"2,078,953,333,674",,18288.0,Generation X,0.6,53.0,Asia,Eastern Asia
Japan,1987,1982000.0,male,75+ years,"2,532,808,573,157",,22137.0,G.I. Generation,72.96,1446.0,Asia,Eastern Asia
Japan,1987,3230000.0,female,75+ years,"2,532,808,573,157",,22137.0,G.I. Generation,53.19,1718.0,Asia,Eastern Asia
Japan,1987,9718000.0,male,55-74 years,"2,532,808,573,157",,22137.0,G.I. Generation,41.04,3988.0,Asia,Eastern Asia
Japan,1987,18218000.0,male,35-54 years,"2,532,808,573,157",,22137.0,Silent,36.71,6688.0,Asia,Eastern Asia
Japan,1987,11656000.0,female,55-74 years,"2,532,808,573,157",,22137.0,G.I. Generation,25.21,2938.0,Asia,Eastern Asia
Japan,1987,8031000.0,male,25-34 years,"2,532,808,573,157",,22137.0,Boomers,23.71,1904.0,Asia,Eastern Asia
Japan,1987,18301000.0,female,35-54 years,"2,532,808,573,157",,22137.0,Silent,13.64,2496.0,Asia,Eastern Asia
Japan,1987,9167000.0,male,15-24 years,"2,532,808,573,157",,22137.0,Generation X,11.62,1065.0,Asia,Eastern Asia
